"gutenberg_id" "text"
"9512" 45 "the room without a tremor or a break. Self-possession was fully restored"
"9513" 45 "to her, and in the reaction from that horrible moment of powerlessness"
"9514" 45 "she recited as she had never done before. When she finished there were"
"9515" 45 "bursts of honest applause. Anne, stepping back to her seat, blushing"
"9516" 45 "with shyness and delight, found her hand vigorously clasped and shaken"
"9517" 45 "by the stout lady in pink silk."
"9518" 45 ""
"9519" 45 "“My dear, you did splendidly,” she puffed. “I’ve been crying like a"
"9520" 45 "baby, actually I have. There, they’re encoring you--they’re bound to"
"9521" 45 "have you back!”"
"9522" 45 ""
"9523" 45 "“Oh, I can’t go,” said Anne confusedly. “But yet--I must, or Matthew"
"9524" 45 "will be disappointed. He said they would encore me.”"
"9525" 45 ""
"9526" 45 "“Then don’t disappoint Matthew,” said the pink lady, laughing."
"9527" 45 ""
"9528" 45 "Smiling, blushing, limpid eyed, Anne tripped back and gave a quaint,"
"9529" 45 "funny little selection that captivated her audience still further. The"
"9530" 45 "rest of the evening was quite a little triumph for her."
"9531" 45 ""
"9532" 45 "When the concert was over, the stout, pink lady--who was the wife of"
"9533" 45 "an American millionaire--took her under her wing, and introduced her"
"9534" 45 "to everybody; and everybody was very nice to her. The professional"
"9535" 45 "elocutionist, Mrs. Evans, came and chatted with her, telling her that"
"9536" 45 "she had a charming voice and “interpreted” her selections beautifully."
"9537" 45 "Even the white-lace girl paid her a languid little compliment. They had"
"9538" 45 "supper in the big, beautifully decorated dining room; Diana and Jane"
"9539" 45 "were invited to partake of this, also, since they had come with Anne,"
"9540" 45 "but Billy was nowhere to be found, having decamped in mortal fear"
"9541" 45 "of some such invitation. He was in waiting for them, with the team,"
"9542" 45 "however, when it was all over, and the three girls came merrily out into"
"9543" 45 "the calm, white moonshine radiance. Anne breathed deeply, and looked"
"9544" 45 "into the clear sky beyond the dark boughs of the firs."
"9545" 45 ""
"9546" 45 "Oh, it was good to be out again in the purity and silence of the night!"
"9547" 45 "How great and still and wonderful everything was, with the murmur of the"
"9548" 45 "sea sounding through it and the darkling cliffs beyond like grim giants"
"9549" 45 "guarding enchanted coasts."
"9550" 45 ""
"9551" 45 "“Hasn’t it been a perfectly splendid time?” sighed Jane, as they drove"
"9552" 45 "away. “I just wish I was a rich American and could spend my summer at"
"9553" 45 "a hotel and wear jewels and low-necked dresses and have ice cream and"
"9554" 45 "chicken salad every blessed day. I’m sure it would be ever so much"
"9555" 45 "more fun than teaching school. Anne, your recitation was simply great,"
"9556" 45 "although I thought at first you were never going to begin. I think it"
"9557" 45 "was better than Mrs. Evans’s.”"
"9558" 45 ""
"9559" 45 "“Oh, no, don’t say things like that, Jane,” said Anne quickly, “because"
"9560" 45 "it sounds silly. It couldn’t be better than Mrs. Evans’s, you know, for"
"9561" 45 "she is a professional, and I’m only a schoolgirl, with a little knack"
"9562" 45 "of reciting. I’m quite satisfied if the people just liked mine pretty"
"9563" 45 "well.”"
"9564" 45 ""
"9565" 45 "“I’ve a compliment for you, Anne,” said Diana. “At least I think it"
"9566" 45 "must be a compliment because of the tone he said it in. Part of it"
"9567" 45 "was anyhow. There was an American sitting behind Jane and me--such a"
"9568" 45 "romantic-looking man, with coal-black hair and eyes. Josie Pye says he"
"9569" 45 "is a distinguished artist, and that her mother’s cousin in Boston is"
"9570" 45 "married to a man that used to go to school with him. Well, we heard"
"9571" 45 "him say--didn’t we, Jane?--‘Who is that girl on the platform with the"
"9572" 45 "splendid Titian hair? She has a face I should like to paint.’ There now,"
"9573" 45 "Anne. But what does Titian hair mean?”"
"9574" 45 ""
"9575" 45 "“Being interpreted it means plain red, I guess,” laughed Anne. “Titian"
"9576" 45 "was a very famous artist who liked to paint red-haired women.”"
"9577" 45 ""
"9578" 45 "“_Did_ you see all the diamonds those ladies wore?” sighed Jane. “They"
"9579" 45 "were simply dazzling. Wouldn’t you just love to be rich, girls?”"
"9580" 45 ""
"9581" 45 "“We _are_ rich,” said Anne staunchly. “Why, we have sixteen years to our"
"9582" 45 "credit, and we’re happy as queens, and we’ve all got imaginations, more"
"9583" 45 "or less. Look at that sea, girls--all silver and shadow and vision of"
"9584" 45 "things not seen. We couldn’t enjoy its loveliness any more if we had"
"9585" 45 "millions of dollars and ropes of diamonds. You wouldn’t change into any"
"9586" 45 "of those women if you could. Would you want to be that white-lace girl"
"9587" 45 "and wear a sour look all your life, as if you’d been born turning up"
"9588" 45 "your nose at the world? Or the pink lady, kind and nice as she is, so"
"9589" 45 "stout and short that you’d really no figure at all? Or even Mrs. Evans,"
"9590" 45 "with that sad, sad look in her eyes? She must have been dreadfully"
"9591" 45 "unhappy sometime to have such a look. You _know_ you wouldn’t, Jane"
"9592" 45 "Andrews!”"
"9593" 45 ""
"9594" 45 "“I _don’t_ know--exactly,” said Jane unconvinced. “I think diamonds would"
"9595" 45 "comfort a person for a good deal.”"
"9596" 45 ""
"9597" 45 "“Well, I don’t want to be anyone but myself, even if I go uncomforted by"
"9598" 45 "diamonds all my life,” declared Anne. “I’m quite content to be Anne of"
"9599" 45 "Green Gables, with my string of pearl beads. I know Matthew gave me as"
"9600" 45 "much love with them as ever went with Madame the Pink Lady’s jewels.”"
"9601" 45 ""
"9602" 45 ""
"9603" 45 ""
"9604" 45 ""
"9605" 45 "<CHAPTER XXXIV. A Queen’s Girl>"
"9606" 45 ""
"9607" 45 ""
"9608" 45 "THE next three weeks were busy ones at Green Gables, for Anne was"
"9609" 45 "getting ready to go to Queen’s, and there was much sewing to be done,"
"9610" 45 "and many things to be talked over and arranged. Anne’s outfit was"
"9611" 45 "ample and pretty, for Matthew saw to that, and Marilla for once made"
"9612" 45 "no objections whatever to anything he purchased or suggested. More--one"
"9613" 45 "evening she went up to the east gable with her arms full of a delicate"
"9614" 45 "pale green material."
"9615" 45 ""
"9616" 45 "“Anne, here’s something for a nice light dress for you. I don’t suppose"
"9617" 45 "you really need it; you’ve plenty of pretty waists; but I thought maybe"
"9618" 45 "you’d like something real dressy to wear if you were asked out anywhere"
"9619" 45 "of an evening in town, to a party or anything like that. I hear that"
"9620" 45 "Jane and Ruby and Josie have got ‘evening dresses,’ as they call them,"
"9621" 45 "and I don’t mean you shall be behind them. I got Mrs. Allan to help me"
"9622" 45 "pick it in town last week, and we’ll get Emily Gillis to make it for"
"9623" 45 "you. Emily has got taste, and her fits aren’t to be equaled.”"
"9624" 45 ""
"9625" 45 "“Oh, Marilla, it’s just lovely,” said Anne. “Thank you so much. I don’t"
"9626" 45 "believe you ought to be so kind to me--it’s making it harder every day"
"9627" 45 "for me to go away.”"
"9628" 45 ""
"9629" 45 "The green dress was made up with as many tucks and frills and shirrings"
"9630" 45 "as Emily’s taste permitted. Anne put it on one evening for Matthew’s"
"9631" 45 "and Marilla’s benefit, and recited “The Maiden’s Vow” for them in the"
"9632" 45 "kitchen. As Marilla watched the bright, animated face and graceful"
"9633" 45 "motions her thoughts went back to the evening Anne had arrived at Green"
"9634" 45 "Gables, and memory recalled a vivid picture of the odd, frightened child"
"9635" 45 "in her preposterous yellowish-brown wincey dress, the heartbreak looking"
"9636" 45 "out of her tearful eyes. Something in the memory brought tears to"
"9637" 45 "Marilla’s own eyes."
"9638" 45 ""
"9639" 45 "“I declare, my recitation has made you cry, Marilla,” said Anne gaily"
"9640" 45 "stooping over Marilla’s chair to drop a butterfly kiss on that lady’s"
"9641" 45 "cheek. “Now, I call that a positive triumph.”"
"9642" 45 ""
"9643" 45 "“No, I wasn’t crying over your piece,” said Marilla, who would have"
"9644" 45 "scorned to be betrayed into such weakness by any poetry stuff. “I just"
"9645" 45 "couldn’t help thinking of the little girl you used to be, Anne. And"
"9646" 45 "I was wishing you could have stayed a little girl, even with all your"
"9647" 45 "queer ways. You’ve grown up now and you’re going away; and you look so"
"9648" 45 "tall and stylish and so--so--different altogether in that dress--as if"
"9649" 45 "you didn’t belong in Avonlea at all--and I just got lonesome thinking it"
"9650" 45 "all over.”"
"9651" 45 ""
"9652" 45 "“Marilla!” Anne sat down on Marilla’s gingham lap, took Marilla’s lined"
"9653" 45 "face between her hands, and looked gravely and tenderly into Marilla’s"
"9654" 45 "eyes. “I’m not a bit changed--not really. I’m only just pruned down and"
"9655" 45 "branched out. The real _me_--back here--is just the same. It won’t make a"
"9656" 45 "bit of difference where I go or how much I change outwardly; at heart I"
"9657" 45 "shall always be your little Anne, who will love you and Matthew and dear"
"9658" 45 "Green Gables more and better every day of her life.”"
"9659" 45 ""
"9660" 45 "Anne laid her fresh young cheek against Marilla’s faded one, and reached"
"9661" 45 "out a hand to pat Matthew’s shoulder. Marilla would have given much just"
"9662" 45 "then to have possessed Anne’s power of putting her feelings into words;"
"9663" 45 "but nature and habit had willed it otherwise, and she could only put her"
"9664" 45 "arms close about her girl and hold her tenderly to her heart, wishing"
"9665" 45 "that she need never let her go."
"9666" 45 ""
"9667" 45 "Matthew, with a suspicious moisture in his eyes, got up and went"
"9668" 45 "out-of-doors. Under the stars of the blue summer night he walked"
"9669" 45 "agitatedly across the yard to the gate under the poplars."
"9670" 45 ""
"9671" 45 "“Well now, I guess she ain’t been much spoiled,” he muttered, proudly."
"9672" 45 "“I guess my putting in my oar occasional never did much harm after all."
"9673" 45 "She’s smart and pretty, and loving, too, which is better than all the"
"9674" 45 "rest. She’s been a blessing to us, and there never was a luckier mistake"
"9675" 45 "than what Mrs. Spencer made--if it _was_ luck. I don’t believe it was any"
"9676" 45 "such thing. It was Providence, because the Almighty saw we needed her, I"
"9677" 45 "reckon.”"
"9678" 45 ""
"9679" 45 "The day finally came when Anne must go to town. She and Matthew drove"
"9680" 45 "in one fine September morning, after a tearful parting with Diana and an"
"9681" 45 "untearful practical one--on Marilla’s side at least--with Marilla. But"
"9682" 45 "when Anne had gone Diana dried her tears and went to a beach picnic at"
"9683" 45 "White Sands with some of her Carmody cousins, where she contrived"
"9684" 45 "to enjoy herself tolerably well; while Marilla plunged fiercely into"
"9685" 45 "unnecessary work and kept at it all day long with the bitterest kind of"
"9686" 45 "heartache--the ache that burns and gnaws and cannot wash itself away"
"9687" 45 "in ready tears. But that night, when Marilla went to bed, acutely and"
"9688" 45 "miserably conscious that the little gable room at the end of the"
"9689" 45 "hall was untenanted by any vivid young life and unstirred by any soft"
"9690" 45 "breathing, she buried her face in her pillow, and wept for her girl in"
"9691" 45 "a passion of sobs that appalled her when she grew calm enough to reflect"
"9692" 45 "how very wicked it must be to take on so about a sinful fellow creature."
"9693" 45 ""
"9694" 45 "Anne and the rest of the Avonlea scholars reached town just in time to"
"9695" 45 "hurry off to the Academy. That first day passed pleasantly enough in a"
"9696" 45 "whirl of excitement, meeting all the new students, learning to know the"
"9697" 45 "professors by sight and being assorted and organized into classes. Anne"
"9698" 45 "intended taking up the Second Year work being advised to do so by Miss"
"9699" 45 "Stacy; Gilbert Blythe elected to do the same. This meant getting a"
"9700" 45 "First Class teacher’s license in one year instead of two, if they were"
"9701" 45 "successful; but it also meant much more and harder work. Jane, Ruby,"
"9702" 45 "Josie, Charlie, and Moody Spurgeon, not being troubled with the"
"9703" 45 "stirrings of ambition, were content to take up the Second Class work."
"9704" 45 "Anne was conscious of a pang of loneliness when she found herself in"
"9705" 45 "a room with fifty other students, not one of whom she knew, except the"
"9706" 45 "tall, brown-haired boy across the room; and knowing him in the fashion"
"9707" 45 "she did, did not help her much, as she reflected pessimistically."
"9708" 45 "Yet she was undeniably glad that they were in the same class; the old"
"9709" 45 "rivalry could still be carried on, and Anne would hardly have known what"
"9710" 45 "to do if it had been lacking."
"9711" 45 ""
"9712" 45 "“I wouldn’t feel comfortable without it,” she thought. “Gilbert looks"
"9713" 45 "awfully determined. I suppose he’s making up his mind, here and now, to"
"9714" 45 "win the medal. What a splendid chin he has! I never noticed it before."
"9715" 45 "I do wish Jane and Ruby had gone in for First Class, too. I suppose I"
"9716" 45 "won’t feel so much like a cat in a strange garret when I get acquainted,"
"9717" 45 "though. I wonder which of the girls here are going to be my friends."
"9718" 45 "It’s really an interesting speculation. Of course I promised Diana that"
"9719" 45 "no Queen’s girl, no matter how much I liked her, should ever be as dear"
"9720" 45 "to me as she is; but I’ve lots of second-best affections to bestow. I"
"9721" 45 "like the look of that girl with the brown eyes and the crimson waist."
"9722" 45 "She looks vivid and red-rosy; there’s that pale, fair one gazing out of"
"9723" 45 "the window. She has lovely hair, and looks as if she knew a thing or two"
"9724" 45 "about dreams. I’d like to know them both--know them well--well enough to"
"9725" 45 "walk with my arm about their waists, and call them nicknames. But just"
"9726" 45 "now I don’t know them and they don’t know me, and probably don’t want to"
"9727" 45 "know me particularly. Oh, it’s lonesome!”"
"9728" 45 ""
"9729" 45 "It was lonesomer still when Anne found herself alone in her hall bedroom"
"9730" 45 "that night at twilight. She was not to board with the other girls, who"
"9731" 45 "all had relatives in town to take pity on them. Miss Josephine Barry"
"9732" 45 "would have liked to board her, but Beechwood was so far from the"
"9733" 45 "Academy that it was out of the question; so Miss Barry hunted up a"
"9734" 45 "boarding-house, assuring Matthew and Marilla that it was the very place"
"9735" 45 "for Anne."
"9736" 45 ""
"9737" 45 "“The lady who keeps it is a reduced gentlewoman,” explained Miss Barry."
"9738" 45 "“Her husband was a British officer, and she is very careful what sort"
"9739" 45 "of boarders she takes. Anne will not meet with any objectionable persons"
"9740" 45 "under her roof. The table is good, and the house is near the Academy, in"
"9741" 45 "a quiet neighborhood.”"
"9742" 45 ""
"9743" 45 "All this might be quite true, and indeed, proved to be so, but it did"
"9744" 45 "not materially help Anne in the first agony of homesickness that seized"
"9745" 45 "upon her. She looked dismally about her narrow little room, with its"
"9746" 45 "dull-papered, pictureless walls, its small iron bedstead and empty"
"9747" 45 "book-case; and a horrible choke came into her throat as she thought of"
"9748" 45 "her own white room at Green Gables, where she would have the pleasant"
"9749" 45 "consciousness of a great green still outdoors, of sweet peas growing in"
"9750" 45 "the garden, and moonlight falling on the orchard, of the brook below the"
"9751" 45 "slope and the spruce boughs tossing in the night wind beyond it, of a"
"9752" 45 "vast starry sky, and the light from Diana’s window shining out through"
"9753" 45 "the gap in the trees. Here there was nothing of this; Anne knew that"
"9754" 45 "outside of her window was a hard street, with a network of telephone"
"9755" 45 "wires shutting out the sky, the tramp of alien feet, and a thousand"
"9756" 45 "lights gleaming on stranger faces. She knew that she was going to cry,"
"9757" 45 "and fought against it."
"9758" 45 ""
"9759" 45 "“I _won’t_ cry. It’s silly--and weak--there’s the third tear splashing"
"9760" 45 "down by my nose. There are more coming! I must think of something funny"
"9761" 45 "to stop them. But there’s nothing funny except what is connected with"
"9762" 45 "Avonlea, and that only makes things worse--four--five--I’m going home"
"9763" 45 "next Friday, but that seems a hundred years away. Oh, Matthew is nearly"
"9764" 45 "home by now--and Marilla is at the gate, looking down the lane for"
"9765" 45 "him--six--seven--eight--oh, there’s no use in counting them! They’re"
"9766" 45 "coming in a flood presently. I can’t cheer up--I don’t _want_ to cheer up."
"9767" 45 "It’s nicer to be miserable!”"
"9768" 45 ""
"9769" 45 "The flood of tears would have come, no doubt, had not Josie Pye appeared"
"9770" 45 "at that moment. In the joy of seeing a familiar face Anne forgot that"
"9771" 45 "there had never been much love lost between her and Josie. As a part of"
"9772" 45 "Avonlea life even a Pye was welcome."
"9773" 45 ""
"9774" 45 "“I’m so glad you came up,” Anne said sincerely."
"9775" 45 ""
"9776" 45 "“You’ve been crying,” remarked Josie, with aggravating pity. “I suppose"
"9777" 45 "you’re homesick--some people have so little self-control in that"
"9778" 45 "respect. I’ve no intention of being homesick, I can tell you. Town’s too"
"9779" 45 "jolly after that poky old Avonlea. I wonder how I ever existed there so"
"9780" 45 "long. You shouldn’t cry, Anne; it isn’t becoming, for your nose and eyes"
"9781" 45 "get red, and then you seem _all_ red. I’d a perfectly scrumptious time in"
"9782" 45 "the Academy today. Our French professor is simply a duck. His moustache"
"9783" 45 "would give you kerwollowps of the heart. Have you anything eatable"
"9784" 45 "around, Anne? I’m literally starving. Ah, I guessed likely Marilla ‘d"
"9785" 45 "load you up with cake. That’s why I called round. Otherwise I’d have"
"9786" 45 "gone to the park to hear the band play with Frank Stockley. He boards"
"9787" 45 "same place as I do, and he’s a sport. He noticed you in class today, and"
"9788" 45 "asked me who the red-headed girl was. I told him you were an orphan that"
"9789" 45 "the Cuthberts had adopted, and nobody knew very much about what you’d"
"9790" 45 "been before that.”"
"9791" 45 ""
"9792" 45 "Anne was wondering if, after all, solitude and tears were not more"
"9793" 45 "satisfactory than Josie Pye’s companionship when Jane and Ruby appeared,"
"9794" 45 "each with an inch of Queen’s color ribbon--purple and scarlet--pinned"
"9795" 45 "proudly to her coat. As Josie was not “speaking” to Jane just then she"
"9796" 45 "had to subside into comparative harmlessness."
"9797" 45 ""
"9798" 45 "“Well,” said Jane with a sigh, “I feel as if I’d lived many moons since"
"9799" 45 "the morning. I ought to be home studying my Virgil--that horrid old"
"9800" 45 "professor gave us twenty lines to start in on tomorrow. But I simply"
"9801" 45 "couldn’t settle down to study tonight. Anne, methinks I see the"
"9802" 45 "traces of tears. If you’ve been crying _do_ own up. It will restore my"
"9803" 45 "self-respect, for I was shedding tears freely before Ruby came along. I"
"9804" 45 "don’t mind being a goose so much if somebody else is goosey, too. Cake?"
"9805" 45 "You’ll give me a teeny piece, won’t you? Thank you. It has the real"
"9806" 45 "Avonlea flavor.”"
"9807" 45 ""
"9808" 45 "Ruby, perceiving the Queen’s calendar lying on the table, wanted to know"
"9809" 45 "if Anne meant to try for the gold medal."
"9810" 45 ""
"9811" 45 "Anne blushed and admitted she was thinking of it."
"9812" 45 ""
"9813" 45 "“Oh, that reminds me,” said Josie, “Queen’s is to get one of the Avery"
"9814" 45 "scholarships after all. The word came today. Frank Stockley told me--his"
"9815" 45 "uncle is one of the board of governors, you know. It will be announced"
"9816" 45 "in the Academy tomorrow.”"
"9817" 45 ""
"9818" 45 "An Avery scholarship! Anne felt her heart beat more quickly, and the"
"9819" 45 "horizons of her ambition shifted and broadened as if by magic. Before"
"9820" 45 "Josie had told the news Anne’s highest pinnacle of aspiration had been"
"9821" 45 "a teacher’s provincial license, First Class, at the end of the year, and"
"9822" 45 "perhaps the medal! But now in one moment Anne saw herself winning"
"9823" 45 "the Avery scholarship, taking an Arts course at Redmond College, and"
"9824" 45 "graduating in a gown and mortar board, before the echo of Josie’s words"
"9825" 45 "had died away. For the Avery scholarship was in English, and Anne felt"
"9826" 45 "that here her foot was on native heath."
"9827" 45 ""
"9828" 45 "A wealthy manufacturer of New Brunswick had died and left part of his"
"9829" 45 "fortune to endow a large number of scholarships to be distributed"
"9830" 45 "among the various high schools and academies of the Maritime Provinces,"
"9831" 45 "according to their respective standings. There had been much doubt"
"9832" 45 "whether one would be allotted to Queen’s, but the matter was settled at"
"9833" 45 "last, and at the end of the year the graduate who made the highest mark"
"9834" 45 "in English and English Literature would win the scholarship--two hundred"
"9835" 45 "and fifty dollars a year for four years at Redmond College. No wonder"
"9836" 45 "that Anne went to bed that night with tingling cheeks!"
"9837" 45 ""
"9838" 45 "“I’ll win that scholarship if hard work can do it,” she resolved."
"9839" 45 "“Wouldn’t Matthew be proud if I got to be a B.A.? Oh, it’s delightful to"
"9840" 45 "have ambitions. I’m so glad I have such a lot. And there never seems to"
"9841" 45 "be any end to them--that’s the best of it. Just as soon as you attain"
"9842" 45 "to one ambition you see another one glittering higher up still. It does"
"9843" 45 "make life so interesting.”"
"9844" 45 ""
"9845" 45 ""
"9846" 45 ""
"9847" 45 ""
"9848" 45 "<CHAPTER XXXV. The Winter at Queen’s>"
"9849" 45 ""
"9850" 45 ""
"9851" 45 "ANNE’S homesickness wore off, greatly helped in the wearing by her"
"9852" 45 "weekend visits home. As long as the open weather lasted the Avonlea"
"9853" 45 "students went out to Carmody on the new branch railway every Friday"
"9854" 45 "night. Diana and several other Avonlea young folks were generally on"
"9855" 45 "hand to meet them and they all walked over to Avonlea in a merry party."
"9856" 45 "Anne thought those Friday evening gypsyings over the autumnal hills in"
"9857" 45 "the crisp golden air, with the homelights of Avonlea twinkling beyond,"
"9858" 45 "were the best and dearest hours in the whole week."
"9859" 45 ""
"9860" 45 "Gilbert Blythe nearly always walked with Ruby Gillis and carried her"
"9861" 45 "satchel for her. Ruby was a very handsome young lady, now thinking"
"9862" 45 "herself quite as grown up as she really was; she wore her skirts as long"
"9863" 45 "as her mother would let her and did her hair up in town, though she had"
"9864" 45 "to take it down when she went home. She had large, bright-blue eyes,"
"9865" 45 "a brilliant complexion, and a plump showy figure. She laughed a great"
"9866" 45 "deal, was cheerful and good-tempered, and enjoyed the pleasant things of"
"9867" 45 "life frankly."
"9868" 45 ""
"9869" 45 "“But I shouldn’t think she was the sort of girl Gilbert would like,”"
"9870" 45 " whispered Jane to Anne. Anne did not think so either, but she would not"
"9871" 45 "have said so for the Avery scholarship. She could not help thinking,"
"9872" 45 "too, that it would be very pleasant to have such a friend as Gilbert"
"9873" 45 "to jest and chatter with and exchange ideas about books and studies and"
"9874" 45 "ambitions. Gilbert had ambitions, she knew, and Ruby Gillis did not seem"
"9875" 45 "the sort of person with whom such could be profitably discussed."
"9876" 45 ""
"9877" 45 "There was no silly sentiment in Anne’s ideas concerning Gilbert. Boys"
"9878" 45 "were to her, when she thought about them at all, merely possible good"
"9879" 45 "comrades. If she and Gilbert had been friends she would not have cared"
"9880" 45 "how many other friends he had nor with whom he walked. She had a genius"
"9881" 45 "for friendship; girl friends she had in plenty; but she had a vague"
"9882" 45 "consciousness that masculine friendship might also be a good thing"
"9883" 45 "to round out one’s conceptions of companionship and furnish broader"
"9884" 45 "standpoints of judgment and comparison. Not that Anne could have put her"
"9885" 45 "feelings on the matter into just such clear definition. But she thought"
"9886" 45 "that if Gilbert had ever walked home with her from the train, over the"
"9887" 45 "crisp fields and along the ferny byways, they might have had many and"
"9888" 45 "merry and interesting conversations about the new world that was opening"
"9889" 45 "around them and their hopes and ambitions therein. Gilbert was a clever"
"9890" 45 "young fellow, with his own thoughts about things and a determination to"
"9891" 45 "get the best out of life and put the best into it. Ruby Gillis told Jane"
"9892" 45 "Andrews that she didn’t understand half the things Gilbert Blythe said;"
"9893" 45 "he talked just like Anne Shirley did when she had a thoughtful fit on"
"9894" 45 "and for her part she didn’t think it any fun to be bothering about books"
"9895" 45 "and that sort of thing when you didn’t have to. Frank Stockley had lots"
"9896" 45 "more dash and go, but then he wasn’t half as good-looking as Gilbert and"
"9897" 45 "she really couldn’t decide which she liked best!"
"9898" 45 ""
"9899" 45 "In the Academy Anne gradually drew a little circle of friends about"
"9900" 45 "her, thoughtful, imaginative, ambitious students like herself. With the"
"9901" 45 "“rose-red” girl, Stella Maynard, and the “dream girl,” Priscilla Grant,"
"9902" 45 "she soon became intimate, finding the latter pale spiritual-looking"
"9903" 45 "maiden to be full to the brim of mischief and pranks and fun, while the"
"9904" 45 "vivid, black-eyed Stella had a heartful of wistful dreams and fancies,"
"9905" 45 "as aerial and rainbow-like as Anne’s own."
"9906" 45 ""
"9907" 45 "After the Christmas holidays the Avonlea students gave up going home"
"9908" 45 "on Fridays and settled down to hard work. By this time all the Queen’s"
"9909" 45 "scholars had gravitated into their own places in the ranks and"
"9910" 45 "the various classes had assumed distinct and settled shadings of"
"9911" 45 "individuality. Certain facts had become generally accepted. It was"
"9912" 45 "admitted that the medal contestants had practically narrowed down"
"9913" 45 "to three--Gilbert Blythe, Anne Shirley, and Lewis Wilson; the Avery"
"9914" 45 "scholarship was more doubtful, any one of a certain six being a possible"
"9915" 45 "winner. The bronze medal for mathematics was considered as good as"
"9916" 45 "won by a fat, funny little up-country boy with a bumpy forehead and a"
"9917" 45 "patched coat."
"9918" 45 ""
"9919" 45 "Ruby Gillis was the handsomest girl of the year at the Academy; in the"
"9920" 45 "Second Year classes Stella Maynard carried off the palm for beauty, with"
"9921" 45 "small but critical minority in favor of Anne Shirley. Ethel Marr was"
"9922" 45 "admitted by all competent judges to have the most stylish modes"
"9923" 45 "of hair-dressing, and Jane Andrews--plain, plodding, conscientious"
"9924" 45 "Jane--carried off the honors in the domestic science course. Even Josie"
"9925" 45 "Pye attained a certain preeminence as the sharpest-tongued young lady in"
"9926" 45 "attendance at Queen’s. So it may be fairly stated that Miss Stacy’s old"
"9927" 45 "pupils held their own in the wider arena of the academical course."
"9928" 45 ""
"9929" 45 "Anne worked hard and steadily. Her rivalry with Gilbert was as intense"
"9930" 45 "as it had ever been in Avonlea school, although it was not known in the"
"9931" 45 "class at large, but somehow the bitterness had gone out of it. Anne no"
"9932" 45 "longer wished to win for the sake of defeating Gilbert; rather, for the"
"9933" 45 "proud consciousness of a well-won victory over a worthy foeman. It"
"9934" 45 "would be worth while to win, but she no longer thought life would be"
"9935" 45 "insupportable if she did not."
"9936" 45 ""
"9937" 45 "In spite of lessons the students found opportunities for pleasant times."
"9938" 45 "Anne spent many of her spare hours at Beechwood and generally ate her"
"9939" 45 "Sunday dinners there and went to church with Miss Barry. The latter was,"
"9940" 45 "as she admitted, growing old, but her black eyes were not dim nor the"
"9941" 45 "vigor of her tongue in the least abated. But she never sharpened the"
"9942" 45 "latter on Anne, who continued to be a prime favorite with the critical"
"9943" 45 "old lady."
"9944" 45 ""
"9945" 45 "“That Anne-girl improves all the time,” she said. “I get tired of other"
"9946" 45 "girls--there is such a provoking and eternal sameness about them. Anne"
"9947" 45 "has as many shades as a rainbow and every shade is the prettiest while"
"9948" 45 "it lasts. I don’t know that she is as amusing as she was when she was"
"9949" 45 "a child, but she makes me love her and I like people who make me love"
"9950" 45 "them. It saves me so much trouble in making myself love them.”"
"9951" 45 ""
"9952" 45 "Then, almost before anybody realized it, spring had come; out in"
"9953" 45 "Avonlea the Mayflowers were peeping pinkly out on the sere barrens where"
"9954" 45 "snow-wreaths lingered; and the “mist of green” was on the woods and in"
"9955" 45 "the valleys. But in Charlottetown harassed Queen’s students thought and"
"9956" 45 "talked only of examinations."
"9957" 45 ""
"9958" 45 "“It doesn’t seem possible that the term is nearly over,” said Anne."
"9959" 45 "“Why, last fall it seemed so long to look forward to--a whole winter"
"9960" 45 "of studies and classes. And here we are, with the exams looming up next"
"9961" 45 "week. Girls, sometimes I feel as if those exams meant everything, but"
"9962" 45 "when I look at the big buds swelling on those chestnut trees and"
"9963" 45 "the misty blue air at the end of the streets they don’t seem half so"
"9964" 45 "important.”"
"9965" 45 ""
"9966" 45 "Jane and Ruby and Josie, who had dropped in, did not take this view"
"9967" 45 "of it. To them the coming examinations were constantly very important"
"9968" 45 "indeed--far more important than chestnut buds or Maytime hazes. It was"
"9969" 45 "all very well for Anne, who was sure of passing at least, to have her"
"9970" 45 "moments of belittling them, but when your whole future depended on"
"9971" 45 "them--as the girls truly thought theirs did--you could not regard them"
"9972" 45 "philosophically."
"9973" 45 ""
"9974" 45 "“I’ve lost seven pounds in the last two weeks,” sighed Jane. “It’s no"
"9975" 45 "use to say don’t worry. I _will_ worry. Worrying helps you some--it"
"9976" 45 "seems as if you were doing something when you’re worrying. It would be"
"9977" 45 "dreadful if I failed to get my license after going to Queen’s all winter"
"9978" 45 "and spending so much money.”"
"9979" 45 ""
"9980" 45 "“_I_ don’t care,” said Josie Pye. “If I don’t pass this year I’m coming"
"9981" 45 "back next. My father can afford to send me. Anne, Frank Stockley says"
"9982" 45 "that Professor Tremaine said Gilbert Blythe was sure to get the medal"
"9983" 45 "and that Emily Clay would likely win the Avery scholarship.”"
"9984" 45 ""
"9985" 45 "“That may make me feel badly tomorrow, Josie,” laughed Anne, “but just"
"9986" 45 "now I honestly feel that as long as I know the violets are coming out"
"9987" 45 "all purple down in the hollow below Green Gables and that little ferns"
"9988" 45 "are poking their heads up in Lovers’ Lane, it’s not a great deal of"
"9989" 45 "difference whether I win the Avery or not. I’ve done my best and I begin"
"9990" 45 "to understand what is meant by the ‘joy of the strife.’ Next to trying"
